Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Tanzania,0.082261435,0.067872188,0.071734466,0.072967619,0.091197378,0.099493979,0.113919012,0.141879278,0.129330813,0.136262225,0.129910219,0.175442591,0.149394933,0.212654571,0.149028875,0.142960145,0.169193803,0.118297183,0.125532492,0.114397667,0.100874969,0.110126729,0.10893351,0.108071159,0.111855376,0.107951269,0.102110783,0.103036754,0.095681462,0.089506896,0.093193873,0.092554962,0.086809282,0.093752155,0.084253005,0.118827004,0.112632755,0.09140236,0.079071362,0.076581937,0.077996969,0.089628512,0.10012397,0.103247503,0.115030752,0.140895494,0.149737237,0.144041145,0.147981815,0.139972868,0.150058649,0.1549349,,,,
Uganda,0.062123143,0.058093129,0.059258262,0.057791138,0.063434872,0.078241525,0.088438728,0.094446073,0.110759703,0.128466241,0.152953031,0.148258939,0.138407546,0.115126231,0.113488165,0.10465462,0.088878839,0.070330243,0.059265519,0.055406955,0.049973645,0.040848435,0.041025446,0.044877747,0.041166715,0.042356587,0.046522803,0.049148349,0.053329051,0.04779554,0.046195119,0.04610929,0.045216691,0.043405139,0.03853902,0.048682634,0.052979573,0.052942695,0.060413993,0.061152878,0.064518456,0.066062194,0.065802909,0.065178032,0.068296243,0.081467347,0.091545632,0.104292991,0.101918826,0.105319919,0.108297319,0.110886576,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611440672,7.36744656,7.231049259,7.087746223,6.977980583,6.910708277,6.724046202,5.64701422,6.638152001,6.262351962,,,,
Upper middle income,1.67475522,1.379148872,1.256156882,1.257149168,1.289934833,1.362374036,1.446972582,1.376152199,1.470347079,1.622765764,1.861221873,1.99417507,2.063372538,2.165300211,2.192193441,2.342732107,2.449677687,2.572920633,2.766917163,2.812361986,2.766768107,2.71600056,2.852655676,2.907856146,3.018043579,3.160439907,3.240776915,3.365752541,3.485661499,3.543243041,3.45324954,3.517105792,3.557469779,3.558241804,3.51518444,3.601764108,3.639051278,3.575389048,3.493900306,3.494412957,3.525993233,3.579573068,3.656915297,4.063432772,4.420835402,4.652097901,4.95919594,5.124476762,5.288298262,5.44647241,5.780420509,6.124552108,,,,
Uruguay,1.701583242,1.602722878,1.540657486,1.639285075,1.71010101,2.04951949,1.985092957,1.77610139,1.760305265,2.002058644,2.043748325,2.061026822,2.153590174,2.046546099,2.012645583,2.109368618,2.075195781,1.977821272,1.996725279,2.167768811,2.002165462,1.831603428,1.649620669,1.283805976,1.153041387,1.094533463,1.048913043,1.16744307,1.566402658,1.580058498,1.284044917,1.454132887,1.63889411,1.405345112,1.270207996,1.423677138,1.675419538,1.698404531,1.727607989,2.032224767,1.597639979,1.529797226,1.388443312,1.382717957,1.687830315,1.736682435,1.995853849,1.796305712,2.471053756,2.401221496,1.912604677,2.296200685,,,,
United States,15.99977916,15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.97300469,21.78043698,20.78648774,19.76676417,18.59049523,18.57154371,18.97675027,18.88231274,18.72072272,19.35033442,20.01041341,20.07576978,19.32336817,19.06223666,19.14555576,19.36346258,19.37655644,19.29565986,19.52789051,19.71427574,19.6151546,19.74781478,20.20761476,19.65619321,19.63919577,19.57623905,19.68358135,19.61027504,19.11613882,19.23746045,18.48923375,17.1923791,17.48480315,17.02036786,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.394758963,5.467409762,5.022890334,4.47008668,4.488344844,4.3371219,4.926078042,4.866778767,4.91102258,4.935025566,5.067983112,4.833369512,4.652166824,4.313738449,4.436684794,4.391446777,4.434466025,3.912053019,3.693267688,3.914921266,,,,
St. Vincent and the Grenadines,0.135902061,0.133923354,0.132214023,0.174272577,0.215513188,0.170613688,0.211086806,0.20897921,0.248287536,0.327710628,0.324308788,0.320822397,0.396582491,0.431337953,0.348972212,0.345169117,0.341508087,0.337975811,0.371778494,0.294570686,0.36485384,0.36171556,0.394679165,0.462892654,0.63625147,0.631775415,0.627451353,0.727222075,0.619582665,0.719147188,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.187038716,1.221451174,1.222322016,1.495028863,1.529630419,1.359444656,1.663900953,1.729237171,1.827509829,2.026657333,2.023191018,2.020237264,2.084879274,2.11625521,2.114511922,2.146876944,2.179923359,,,,
"Venezuela, RB",7.005107008,6.136885636,6.155057283,6.155747986,5.973225921,6.187252142,5.604755039,6.251422723,6.031580882,6.141099295,6.43447257,5.24072034,5.093207272,5.262419689,5.782131634,4.77635344,4.173808379,4.511141516,4.72880213,5.128044144,5.917801432,5.834889416,5.770816133,5.602668429,5.464883133,5.784700234,6.09563626,6.019272051,6.138672495,5.614474108,6.150573466,5.677721061,5.094967704,5.849887561,5.98181813,6.009844168,5.422005984,5.798359685,7.100827456,7.206434613,6.226034565,6.920040571,7.611158613,7.429284937,5.766145054,6.167393804,6.227287358,5.868518021,6.6048923,6.525292813,6.811756484,6.416333581,,,,
British Virgin Islands,,,0.441913714,0.433707865,0.85002318,0.832179734,1.221112221,0.397981333,1.556782,1.905925156,1.870536625,2.20704183,2.173037037,2.50112053,2.472928709,2.450267278,2.434465099,2.768591921,2.751195724,2.71931776,2.66618195,3.888653234,3.130174989,3.308480971,3.168905649,3.582131049,3.948105082,4.27125728,4.324009171,4.152365375,4.010328696,3.897148255,4.017355705,4.143502825,4.469226082,4.577530529,5.062227886,5.137986508,5.205110007,5.086495591,4.973889454,5.043059705,5.279934974,5.5005,5.531901677,5.697785835,5.981805253,6.078310087,6.301671614,6.238752363,6.331006869,6.307460761,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,0.215631379,0.225435418,0.258759876,0.247579243,0.314057753,0.343353851,0.490532216,0.574906353,0.578196936,0.648284658,0.6599553,0.560973425,0.515172617,0.547669351,0.406732342,0.453889548,0.283241771,0.30374236,0.299784878,0.309686917,0.313231453,0.323933299,0.330107045,0.340971777,0.304206164,0.359548889,0.383261116,0.420561846,0.366450753,0.270323355,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.352790931,1.497496085,1.636370776,1.76169543,1.971433571,,,,
Vanuatu,,,0.594888358,0.471727509,0.864246995,0.641713893,1.007813113,1.074161339,0.772775168,0.53054581,0.47239659,0.66655306,0.686371444,0.586651166,0.644044507,0.550716367,0.427123777,0.483303993,0.536165002,0.553735599,0.539106145,0.43294709,0.422768111,0.442703303,0.432789904,0.930653398,0.441010222,0.350189893,0.473606039,0.43638871,0.475152251,0.437766532,0.42518133,0.413017633,0.401963352,0.39234171,0.49091978,0.502891362,0.473628941,0.465083321,0.435939003,0.46494231,0.434843806,0.405472374,0.269442158,0.262710448,0.222102639,0.433459419,0.406838707,0.508462532,0.496591183,0.591265773,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146326756,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877,,,,
World,3.096057261,3.066980779,3.137948133,3.242303756,3.358642609,3.437539254,3.536489921,3.575359937,3.681841324,3.822011184,4.013246002,4.072832215,4.156584331,4.297054108,4.221999902,4.11853875,4.282978895,4.349405324,4.325559937,4.487311822,4.363064548,4.156089344,4.050489592,3.963791093,4.036437,4.086172822,4.137235215,4.165768081,4.240712119,4.257991983,4.202276971,4.185732023,4.079106349,4.013808068,4.025176177,4.050954295,4.088525914,4.096962914,4.071246781,4.008542369,4.055293408,4.101085579,4.086175391,4.273565587,4.436593543,4.546342384,4.650251951,4.686583009,4.742252939,4.663515066,4.840830343,4.945046097,,,,
Samoa,0.135008514,0.163528688,0.158352478,0.184018601,0.208092158,0.230868511,0.196415864,0.19128277,0.213348072,0.208767435,0.204896106,0.252136664,0.24890886,0.246290861,0.219699239,0.387573241,0.312822364,0.526441492,0.690494124,0.61605164,0.636492793,0.656349282,0.722212692,0.717734858,0.713688387,0.71034806,0.707866568,0.706006931,0.704213748,0.746976871,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.902424019,0.937497221,0.972077406,1.026223949,1.039489751,1.072106118,1.103870902,1.252110076,,,,
"Yemen, Rep.",0.703402679,0.507631392,0.728003843,0.537605942,0.658012128,0.69957378,0.605767325,0.524196689,1.961621492,0.773757902,0.408024614,0.315003479,0.234850129,0.42108152,0.339239426,0.319527629,0.36697051,0.412525037,0.414905394,0.415100694,0.411772939,0.50559924,0.683796979,0.699888867,0.762880089,0.885775797,0.814398284,0.823654049,0.876347103,0.874798196,0.80231248,0.804210165,1.085841506,0.676186135,0.776848856,0.736947967,0.943222585,0.946478335,0.724905295,0.802931355,0.822617805,0.887790298,0.837104492,0.893184798,0.947308139,0.977538317,0.985853021,0.981421729,0.989904581,1.026251462,1.090060254,0.919967617,,,,
South Africa,5.629717694,5.694382974,5.729711711,5.799844192,6.170936478,6.467358764,6.332753076,6.465647794,6.527671679,6.629522043,6.780637796,7.457992265,7.425562594,7.335733678,7.306156383,7.489559811,7.642650886,7.748345425,7.66825744,8.125555139,8.2845264,9.108884713,9.690416511,9.831466985,10.35715394,10.35567205,10.30018019,9.990721548,10.171078,9.889897867,9.085096676,9.256613761,8.389655166,8.568774885,8.817875287,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.650190769,8.272372573,9.107294896,8.288944999,8.815336055,9.074464272,9.515738724,9.552132521,8.960678817,9.25784875,,,,
"Congo, Dem. Rep.",0.152228066,0.150781684,0.135558726,0.139445632,0.116926456,0.142290044,0.134675336,0.124706248,0.178181223,0.18769493,0.135611859,0.14408987,0.143061814,0.147250717,0.151241408,0.141381631,0.144925428,0.143850528,0.141840587,0.146357065,0.132865308,0.139635098,0.110772304,0.141533631,0.135797698,0.121435726,0.109549311,0.121495264,0.122948634,0.130114584,0.116420436,0.10341751,0.095790409,0.086743327,0.060751184,0.070325946,0.074817783,0.065672679,0.055509548,0.048043506,0.034266988,0.033667364,0.034963955,0.035413647,0.039360521,0.044326022,0.045578872,0.047312274,0.048411373,0.045604097,0.049328064,0.050302688,,,,
Zambia,,,,,0.950433513,1.100196731,0.953157627,1.26362796,1.167432488,1.056391398,0.900677549,0.87547362,0.906907923,0.988535481,0.87352899,0.819056206,0.780217302,0.700659112,0.628361546,0.629351818,0.595551528,0.548430785,0.554157607,0.497736878,0.415078629,0.392447257,0.398977921,0.36182639,0.408340751,0.328690922,0.300361826,0.289013621,0.286451408,0.284384427,0.268369765,0.234598548,0.196811398,0.244873738,0.230594179,0.175359069,0.172173937,0.17556378,0.176766866,0.183895492,0.181385486,0.1890804,0.179773645,0.150264753,0.164691753,0.184057876,0.192078658,0.212449645,,,,
Zimbabwe,,,,,1.045373579,1.17917647,1.323655742,1.122960523,1.30982745,1.340452088,1.567855243,1.623319002,1.475797694,1.608974059,1.517711287,1.34846678,1.705218549,1.413140986,1.367650265,1.343997341,1.322097169,1.246069019,1.118757978,1.276226816,1.163522557,1.158117465,1.427115971,1.598217302,1.631920802,1.589218658,1.478723379,1.470133985,1.53372387,1.439890083,1.537501153,1.295032601,1.262399997,1.194677665,1.165774906,1.279625157,1.110956009,0.99675928,0.940194845,0.831911009,0.766580809,0.825217888,0.78072138,0.731866885,0.569255428,0.600521157,0.646072745,0.691697897,,,,
